Age,CGPA,Financial_Stress,Semester_Credit_Load,Mental_Status,Sleep_Schedule,Extracurricular,Therapy,Exercise,Gender_Female,Gender_Male,Course_Business,Course_Computer Science,Course_Engineering,Course_Law,Course_Medical,Course_Others
23.0,3.26,4,16,0,-1,1,-1,-1,1,0,0,1,0,0,0,0
20.0,2.9251143268308284,4,29,0,-1,0,1,-1,1,0,0,0,0,0,1,0
23.0,3.145,4,27,1,0,0,-1,-1,0,1,0,0,0,0,1,0
28.0,3.035,4,29,1,0,0,-1,1,0,1,0,1,0,0,0,0
21.0,2.55,4,28,-1,-1,0,-1,-1,1,0,0,0,0,1,0,0
24.0,3.0,4,16,-1,1,0,0,-1,1,0,0,0,1,0,0,0
20.0,3.14,0,28,-1,0,0,-1,1,0,1,0,0,0,1,0,0
20.0,2.865,0,25,0,1,-1,-1,-1,0,1,0,0,0,0,1,0
18.0,2.585,0,19,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
20.0,3.16,0,20,0,0,-1,1,-1,1,0,0,0,0,0,1,0
19.0,2.97,1,22,-1,0,0,-1,-1,0,1,0,0,0,0,0,1
22.0,3.025,1,29,0,-1,0,-1,1,1,0,1,0,0,0,0,0
21.0,3.35,5,26,0,-1,0,-1,0,0,1,0,0,0,1,0,0
19.0,3.14,1,20,1,0,-1,1,-1,0,1,0,0,0,0,1,0
22.0,3.06,0,24,-1,1,0,-1,0,0,1,0,1,0,0,0,0
23.0,2.95,3,20,-1,0,0,-1,1,0,1,0,0,0,0,0,1
20.0,2.94,4,24,-1,1,-1,1,0,1,0,0,0,1,0,0,0
19.0,3.165,5,21,0,0,0,-1,-1,0,1,0,0,0,0,1,0
22.0,3.4,3,16,0,1,1,-1,0,1,0,0,0,0,1,0,0
18.0,2.88,1,20,-1,0,1,-1,1,1,0,0,0,1,0,0,0
19.0,2.705,4,23,-1,-1,0,-1,-1,1,0,0,0,0,1,0,0
19.0,2.595,4,17,-1,-1,0,-1,0,1,0,0,0,0,1,0,0
19.0,3.525,0,25,0,0,0,-1,0,1,0,1,0,0,0,0,0
25.0,2.57,2,26,-1,0,-1,-1,1,1,0,0,0,1,0,0,0
22.0,2.825,2,21,-1,0,0,-1,0,0,1,0,0,0,0,0,1
24.0,3.665,0,17,1,0,1,0,0,1,0,0,0,0,0,1,0
19.0,2.725,5,29,0,0,-1,-1,1,1,0,0,0,0,0,1,0
23.0,2.53,5,24,-1,-1,-1,0,1,1,0,0,0,1,0,0,0
18.0,2.935,1,25,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0
21.0,3.435,4,23,0,0,0,0,1,0,1,0,1,0,0,0,0
21.0,2.9251143268308284,0,26,0,-1,0,-1,1,0,1,1,0,0,0,0,0
22.0,3.04,1,16,0,-1,0,0,1,1,0,0,0,1,0,0,0
25.0,3.28,2,20,-1,1,1,-1,1,0,1,0,0,0,1,0,0
24.0,2.68,2,16,-1,0,-1,-1,1,0,1,0,0,1,0,0,0
21.0,3.195,3,23,0,0,0,-1,-1,0,1,0,0,0,1,0,0
21.0,3.47,0,20,1,-1,0,1,-1,0,1,0,1,0,0,0,0
24.0,3.24,5,18,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
18.0,2.97,4,22,0,-1,0,0,0,1,0,0,0,0,0,1,0
21.0,2.24,2,18,-1,-1,1,-1,1,1,0,0,0,0,0,1,0
19.0,2.725,2,17,0,0,0,0,0,0,1,0,0,0,0,1,0
23.0,3.005,2,27,0,0,0,-1,0,1,0,1,0,0,0,0,0
25.0,2.9251143268308284,1,23,0,-1,-1,-1,-1,0,1,0,0,0,0,1,0
23.0,2.885,0,27,-1,0,1,-1,-1,1,0,0,1,0,0,0,0
22.0,2.9251143268308284,4,20,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
23.0,2.9251143268308284,0,27,1,0,0,-1,1,0,1,0,0,1,0,0,0
22.0,3.005,2,23,0,-1,0,-1,-1,1,0,0,0,0,0,0,1
21.0,2.6,1,18,-1,0,1,-1,0,1,0,0,1,0,0,0,0
21.0,2.815,2,25,-1,-1,0,-1,-1,0,1,0,0,0,1,0,0
20.0,3.055,5,23,0,0,1,0,0,1,0,0,0,1,0,0,0
20.0,3.49,3,22,0,1,0,-1,-1,1,0,0,0,0,1,0,0
20.0,2.925,0,25,0,0,0,1,0,1,0,0,0,0,0,1,0
21.0,3.03,0,28,0,-1,0,-1,1,1,0,0,0,0,0,1,0
18.0,2.99,0,22,0,0,0,-1,-1,0,1,0,1,0,0,0,0
22.0,3.51,0,28,1,-1,0,0,0,0,1,0,1,0,0,0,0
21.0,3.44,1,22,0,-1,0,1,-1,0,1,0,0,0,0,1,0
20.0,2.59,5,18,-1,0,0,0,0,0,1,0,1,0,0,0,0
22.0,2.9251143268308284,1,21,1,-1,1,-1,0,0,1,0,1,0,0,0,0
25.0,3.365,0,27,0,0,1,-1,1,0,1,0,0,1,0,0,0
18.0,3.565,2,27,0,-1,-1,-1,-1,1,0,0,0,0,0,1,0
22.0,2.945,5,19,-1,0,-1,-1,1,0,1,1,0,0,0,0,0
22.0,2.715,4,25,-1,-1,1,-1,-1,1,0,0,0,0,0,0,1
20.0,3.48,4,18,0,0,0,0,-1,1,0,0,0,1,0,0,0
25.0,2.48,4,18,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
18.0,2.665,0,17,1,1,1,0,-1,1,0,0,0,0,0,1,0
18.0,2.845,4,27,0,-1,0,1,1,1,0,0,0,0,0,0,1
25.0,3.555,5,17,0,0,0,-1,0,0,1,0,0,1,0,0,0
23.0,3.105,2,19,0,0,1,0,0,1,0,0,0,1,0,0,0
22.0,2.21,4,26,-1,-1,0,-1,-1,1,0,0,0,0,0,1,0
18.0,3.06,2,18,0,-1,1,-1,1,1,0,0,0,0,0,1,0
22.0,2.665,2,29,-1,0,0,0,0,0,1,0,1,0,0,0,0
20.0,2.61,1,16,-1,0,0,-1,1,1,0,0,0,0,0,1,0
21.0,3.065,1,19,0,1,1,-1,1,0,1,0,0,0,1,0,0
22.0,2.9251143268308284,5,18,0,0,0,1,1,0,1,0,1,0,0,0,0
23.0,3.57,2,28,0,-1,0,-1,1,1,0,0,0,0,1,0,0
20.0,2.93,2,26,-1,1,0,-1,0,1,0,0,0,0,0,1,0
21.0,3.58,4,22,1,-1,1,-1,-1,0,1,0,0,1,0,0,0
21.0,2.595,2,25,-1,1,0,-1,-1,1,0,0,0,0,0,1,0
20.0,3.33,4,20,-1,0,0,-1,1,1,0,0,0,0,0,1,0
22.0,2.94,5,24,-1,0,0,1,1,0,1,0,1,0,0,0,0
22.0,2.9251143268308284,1,26,-1,1,-1,-1,-1,0,1,0,0,0,1,0,0
23.0,2.36,1,18,1,1,1,0,-1,0,1,0,1,0,0,0,0
19.0,3.145,5,17,0,-1,0,-1,-1,0,1,0,0,1,0,0,0
26.0,3.465,2,17,0,1,0,-1,-1,1,0,0,0,1,0,0,0
18.0,2.305,4,29,-1,1,0,0,0,1,0,0,0,0,0,1,0
23.0,3.005,0,27,0,0,-1,-1,-1,1,0,0,0,0,1,0,0
20.0,2.97,0,22,0,-1,0,1,1,1,0,0,0,0,0,1,0
26.0,3.12,5,16,-1,0,-1,-1,0,0,1,0,0,0,1,0,0
19.0,2.885,0,27,-1,1,0,-1,0,1,0,0,1,0,0,0,0
25.0,2.855,2,17,1,0,0,1,-1,0,1,0,0,0,0,1,0
21.0,3.2,3,28,-1,-1,0,-1,0,0,1,0,1,0,0,0,0
20.0,2.625,1,17,0,1,0,-1,-1,0,1,0,0,0,0,1,0
18.0,2.98,4,26,-1,-1,0,-1,0,0,1,0,0,1,0,0,0
22.0,2.855,3,25,-1,-1,0,0,1,1,0,0,1,0,0,0,0
20.0,3.24,3,24,-1,0,0,-1,-1,1,0,1,0,0,0,0,0
25.0,2.915,5,27,0,0,-1,-1,-1,1,0,0,0,0,1,0,0
21.0,3.23,1,18,0,0,0,-1,0,1,0,0,0,0,0,1,0
23.0,2.765,4,29,-1,0,0,-1,1,1,0,0,1,0,0,0,0
18.0,3.565,2,19,1,-1,0,0,0,0,1,0,0,0,1,0,0
19.0,2.855,3,15,0,-1,0,-1,1,1,0,0,0,0,0,1,0
20.0,3.255,0,15,1,1,-1,0,0,0,1,0,0,1,0,0,0
21.0,2.84,0,16,-1,0,0,-1,0,1,0,0,0,0,0,1,0
22.0,2.945,4,27,0,1,0,0,-1,1,0,0,0,0,0,1,0
22.0,3.065,1,29,-1,0,0,-1,-1,1,0,0,0,1,0,0,0
18.0,2.22,5,26,-1,0,1,0,0,1,0,0,0,0,0,1,0
20.0,2.635,0,29,-1,0,-1,-1,1,0,1,0,1,0,0,0,0
19.0,2.845,0,15,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0
23.0,2.99,0,20,1,1,0,-1,0,1,0,0,1,0,0,0,0
23.0,2.82,2,16,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
18.0,3.51,0,18,0,0,0,-1,0,0,1,0,1,0,0,0,0
20.0,2.79,1,20,-1,-1,1,-1,0,0,1,0,0,0,0,1,0
20.0,2.865,2,21,-1,-1,-1,-1,0,1,0,0,0,1,0,0,0
18.0,2.445,3,21,-1,-1,1,0,1,1,0,0,1,0,0,0,0
23.0,2.65,2,28,-1,0,0,-1,0,1,0,0,0,0,1,0,0
20.0,3.12,2,28,-1,1,-1,-1,1,1,0,0,1,0,0,0,0
24.0,2.67,4,28,-1,0,1,-1,-1,1,0,0,0,0,0,1,0
22.0,2.975,4,17,-1,-1,0,-1,-1,0,1,0,0,0,1,0,0
25.0,2.585,5,25,-1,0,1,-1,-1,1,0,0,0,1,0,0,0
18.0,3.145,2,23,-1,1,1,-1,-1,0,1,0,0,0,1,0,0
22.0,2.63,5,24,-1,0,1,1,-1,0,1,0,0,1,0,0,0
20.0,2.685,4,25,-1,0,-1,-1,0,1,0,0,0,0,1,0,0
22.0,2.9251143268308284,2,21,-1,-1,0,-1,-1,0,1,0,1,0,0,0,0
23.0,3.525,3,17,0,0,0,-1,-1,1,0,0,0,0,1,0,0
21.0,2.9251143268308284,2,29,-1,-1,0,-1,1,0,1,0,0,0,0,1,0
20.0,2.725,4,29,-1,1,0,-1,-1,0,1,0,1,0,0,0,0
22.0,2.865,3,25,-1,0,1,-1,1,0,1,0,0,0,0,1,0
22.0,3.315,1,17,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,1
22.0,3.19,4,26,-1,0,0,-1,0,1,0,0,0,0,1,0,0
19.0,2.9251143268308284,2,25,-1,0,0,-1,0,0,1,0,0,0,0,1,0
20.0,2.205,2,17,-1,0,-1,-1,-1,0,1,0,0,0,0,1,0
24.0,3.085,4,29,0,0,0,-1,-1,0,1,1,0,0,0,0,0
23.0,3.145,4,27,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
23.0,3.32,5,16,1,0,0,1,1,0,1,0,0,1,0,0,0
26.0,3.12,1,20,0,1,-1,-1,-1,1,0,0,0,0,0,0,1
18.0,2.68,1,18,-1,1,-1,-1,0,1,0,0,0,0,1,0,0
24.0,2.855,4,19,0,0,0,0,-1,1,0,0,0,0,0,1,0
20.0,2.8,5,18,-1,-1,1,-1,-1,0,1,0,0,0,0,1,0
22.0,2.975,2,29,0,0,0,-1,0,0,1,0,1,0,0,0,0
25.0,2.705,4,17,0,1,0,-1,-1,1,0,0,0,0,0,1,0
18.0,2.73,4,18,0,0,0,1,0,1,0,0,0,0,1,0,0
23.0,3.12,4,26,-1,0,1,-1,0,0,1,0,1,0,0,0,0
18.0,2.31,2,16,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0
21.0,3.065,4,21,0,0,1,0,1,0,1,0,1,0,0,0,0
22.0,2.565,4,25,0,-1,-1,0,1,0,1,0,1,0,0,0,0
18.0,3.14,0,26,-1,-1,1,-1,0,1,0,0,0,0,0,0,1
20.0,2.585,5,21,-1,-1,-1,-1,-1,0,1,0,0,1,0,0,0
18.0,2.645,3,21,-1,1,1,-1,0,0,1,0,0,0,1,0,0
24.0,2.585,3,15,-1,0,0,-1,0,0,1,0,0,0,0,1,0
19.0,3.56,1,16,1,0,1,-1,0,1,0,0,0,0,1,0,0
23.0,2.77,4,24,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,0
20.0,3.01,2,22,0,1,-1,1,0,0,1,0,0,0,0,1,0
18.0,2.91,5,26,-1,0,1,-1,1,1,0,0,0,1,0,0,0
23.0,2.98,2,24,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
24.0,2.9251143268308284,5,26,-1,0,0,-1,-1,0,1,0,0,0,1,0,0
22.0,2.9,5,18,-1,-1,0,-1,0,0,1,0,0,0,1,0,0
21.0,2.89,0,18,-1,1,0,-1,1,0,1,0,1,0,0,0,0
19.0,3.015,1,19,0,1,0,-1,0,1,0,0,0,0,0,1,0
20.0,2.9251143268308284,3,23,0,-1,1,-1,-1,0,1,0,1,0,0,0,0
22.0,2.52,3,20,-1,0,-1,1,-1,0,1,0,0,0,0,1,0
21.0,3.34,2,26,0,-1,-1,-1,0,0,1,0,0,0,0,1,0
18.0,2.74,1,28,1,-1,-1,1,-1,1,0,0,0,0,1,0,0
21.0,2.96,3,24,-1,-1,0,-1,1,1,0,0,0,0,0,1,0
21.0,3.245,3,21,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
18.0,2.445,1,17,0,0,-1,-1,-1,0,1,0,1,0,0,0,0
19.0,2.915,4,15,-1,1,-1,-1,-1,1,0,0,0,0,0,1,0
23.0,3.11,4,24,-1,0,0,0,1,1,0,0,0,0,1,0,0
25.0,3.525,1,21,0,0,-1,-1,-1,0,1,0,0,0,0,1,0
23.0,3.19,0,16,1,0,0,0,-1,0,1,0,0,0,0,1,0
22.0,3.515,0,27,0,-1,0,-1,0,0,1,0,1,0,0,0,0
20.0,3.27,5,26,0,1,0,-1,0,0,1,0,0,1,0,0,0
21.0,2.41,5,22,-1,1,0,-1,1,0,1,0,1,0,0,0,0
21.0,2.9251143268308284,4,26,-1,0,1,0,-1,1,0,0,0,0,1,0,0
19.0,2.715,5,19,-1,0,-1,-1,-1,0,1,0,0,0,0,1,0
25.0,2.79,4,22,0,0,-1,-1,0,0,1,0,1,0,0,0,0
18.0,2.475,4,21,-1,-1,-1,1,-1,1,0,0,0,0,0,1,0
22.0,2.555,4,27,-1,-1,1,-1,0,1,0,0,1,0,0,0,0
24.0,2.61,3,22,-1,0,1,0,0,0,1,0,0,0,0,1,0
19.0,2.175,1,23,-1,0,0,-1,-1,1,0,0,0,1,0,0,0
18.0,3.025,0,27,0,-1,0,1,1,0,1,0,0,0,0,1,0
25.0,2.315,4,25,-1,0,1,-1,-1,0,1,0,0,0,0,1,0
24.0,3.16,3,20,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
22.0,3.47,4,26,0,-1,0,-1,0,0,1,0,0,1,0,0,0
18.0,3.195,1,25,0,0,-1,-1,-1,0,1,1,0,0,0,0,0
18.0,3.055,3,27,0,-1,0,1,-1,0,1,0,0,1,0,0,0
23.0,2.625,0,29,-1,1,0,-1,-1,0,1,0,0,0,0,1,0
27.0,2.525,2,25,-1,1,1,0,-1,0,1,0,1,0,0,0,0
23.0,3.275,4,27,1,0,0,1,0,0,1,0,0,0,0,0,1
22.0,2.84,2,20,-1,0,1,-1,1,0,1,0,0,0,0,1,0
19.0,3.325,0,15,-1,1,0,-1,-1,0,1,1,0,0,0,0,0
22.0,2.88,3,20,-1,-1,0,-1,-1,0,1,0,1,0,0,0,0
25.0,2.455,1,25,0,0,-1,1,1,1,0,0,0,1,0,0,0
22.0,3.05,0,28,-1,1,-1,-1,-1,0,1,0,0,0,0,1,0
23.0,3.515,4,17,0,1,0,-1,1,0,1,0,1,0,0,0,0
20.0,2.275,3,15,-1,0,1,-1,-1,1,0,0,0,0,0,1,0
23.0,2.81,2,24,-1,0,0,-1,0,1,0,0,0,1,0,0,0
23.0,2.695,2,25,0,1,1,-1,1,1,0,0,1,0,0,0,0
18.0,2.9251143268308284,0,16,0,0,1,-1,1,1,0,0,0,0,1,0,0
26.0,3.135,5,23,-1,-1,1,-1,-1,0,1,0,1,0,0,0,0
25.0,3.195,5,15,0,0,0,-1,1,1,0,0,0,0,0,1,0
20.0,2.845,1,17,1,0,-1,-1,0,0,1,0,0,1,0,0,0
19.0,2.785,3,29,0,-1,0,-1,-1,0,1,0,0,0,0,1,0
22.0,2.75,5,22,-1,-1,0,-1,0,0,1,0,1,0,0,0,0
22.0,2.965,3,23,1,1,-1,0,0,0,1,0,0,0,1,0,0
21.0,2.74,5,26,0,0,0,0,-1,0,1,0,0,1,0,0,0
19.0,2.91,3,24,0,-1,-1,-1,0,0,1,0,0,0,0,1,0
20.0,3.425,4,15,0,-1,0,-1,0,1,0,1,0,0,0,0,0
23.0,2.92,3,24,-1,1,0,-1,0,1,0,0,0,0,0,1,0
22.0,3.24,4,22,0,-1,0,-1,0,1,0,0,0,1,0,0,0
25.0,3.22,3,22,1,0,0,-1,-1,1,0,0,0,0,1,0,0
23.0,3.225,5,25,0,1,0,-1,0,0,1,0,1,0,0,0,0
22.0,2.775,3,29,0,1,0,1,-1,1,0,0,0,1,0,0,0
23.0,3.215,0,19,-1,1,0,-1,0,0,1,0,0,0,0,1,0
19.0,3.075,1,21,0,1,0,-1,-1,0,1,0,1,0,0,0,0
20.0,2.9251143268308284,5,18,-1,-1,1,-1,1,1,0,0,1,0,0,0,0
18.0,2.68,0,26,0,1,-1,0,0,0,1,0,1,0,0,0,0
21.0,2.74,1,22,0,-1,0,1,-1,0,1,0,0,1,0,0,0
20.0,3.25,4,26,0,1,-1,0,-1,1,0,0,0,0,0,1,0
21.0,2.865,2,19,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,0
21.0,2.9251143268308284,3,28,-1,1,-1,0,-1,0,1,0,0,0,0,0,1
21.0,2.75,2,26,-1,1,-1,-1,-1,0,1,0,1,0,0,0,0
20.0,2.95,2,26,-1,1,0,-1,0,1,0,0,0,0,0,1,0
20.0,3.035,5,27,0,-1,-1,1,0,1,0,0,0,0,0,1,0
23.0,3.645,1,21,0,1,-1,-1,0,0,1,0,0,0,0,1,0
19.0,2.805,1,27,-1,-1,0,-1,-1,0,1,0,1,0,0,0,0
27.0,2.745,2,17,1,0,-1,-1,0,0,1,0,0,0,1,0,0
21.0,2.635,1,17,-1,0,0,-1,0,0,1,0,1,0,0,0,0
24.0,3.225,2,15,0,1,0,-1,-1,0,1,0,0,0,0,1,0
22.0,2.21,0,24,0,0,-1,0,-1,1,0,0,0,0,1,0,0
22.0,2.335,4,19,-1,0,0,-1,0,0,1,0,0,0,0,1,0
21.0,3.27,2,26,0,1,0,-1,-1,0,1,0,0,0,0,1,0
22.0,2.335,5,27,-1,1,0,0,0,1,0,0,1,0,0,0,0
18.0,2.465,3,29,-1,-1,0,1,1,0,1,0,0,0,1,0,0
20.0,3.2,1,18,1,0,-1,-1,0,1,0,0,0,0,0,1,0
22.0,3.06,1,16,0,1,-1,-1,-1,1,0,0,1,0,0,0,0
19.0,2.9251143268308284,2,20,0,-1,0,0,-1,1,0,0,0,0,0,1,0
24.0,3.515,0,17,0,0,0,0,0,0,1,0,0,0,0,0,1
20.0,3.35,1,26,-1,1,0,-1,-1,0,1,0,1,0,0,0,0
22.0,2.99,3,20,-1,-1,1,-1,0,1,0,0,0,1,0,0,0
21.0,2.665,0,29,0,0,-1,-1,-1,0,1,0,0,0,1,0,0
22.0,2.785,1,29,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
20.0,3.11,3,26,0,0,1,-1,-1,1,0,0,1,0,0,0,0
23.0,3.005,0,23,0,0,0,-1,-1,0,1,0,0,0,0,1,0
22.0,2.77,5,26,-1,1,0,-1,-1,1,0,0,0,1,0,0,0
20.0,2.9251143268308284,0,19,0,0,0,0,0,1,0,0,0,0,1,0,0
20.0,2.67,3,22,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
19.0,3.01,3,26,-1,0,0,-1,0,0,1,0,0,0,1,0,0
25.0,2.68,2,22,-1,1,0,-1,-1,1,0,0,0,1,0,0,0
19.0,2.9251143268308284,1,22,1,0,1,-1,-1,1,0,0,1,0,0,0,0
21.0,2.915,3,17,0,0,0,-1,1,0,1,0,0,0,0,1,0
20.0,3.245,4,25,0,0,0,-1,-1,0,1,0,1,0,0,0,0
19.0,2.9251143268308284,1,18,-1,0,-1,-1,0,1,0,0,1,0,0,0,0
24.0,3.345,0,25,0,-1,1,-1,1,1,0,0,0,1,0,0,0
18.0,2.9251143268308284,0,24,0,0,-1,-1,1,0,1,0,0,0,1,0,0
19.0,3.03,4,26,-1,-1,0,-1,1,0,1,0,0,0,1,0,0
18.0,2.72,5,18,0,-1,0,0,0,0,1,0,0,0,0,1,0
19.0,2.76,5,28,0,1,-1,0,0,0,1,0,0,0,0,1,0
22.0,2.84,5,28,-1,0,1,-1,0,1,0,0,0,1,0,0,0
18.0,3.265,2,23,0,0,0,1,-1,1,0,0,1,0,0,0,0
23.0,3.265,2,25,1,-1,0,-1,0,1,0,0,1,0,0,0,0
25.0,3.655,2,19,0,1,-1,-1,-1,1,0,0,0,0,0,1,0
21.0,2.72,0,24,1,0,-1,0,1,0,1,0,1,0,0,0,0
19.0,3.41,3,20,0,0,0,-1,0,0,1,0,0,0,1,0,0
18.0,2.66,0,26,-1,-1,0,-1,0,0,1,0,0,0,1,0,0
21.0,2.565,5,17,-1,0,0,0,-1,1,0,1,0,0,0,0,0
19.0,2.925,0,27,1,0,-1,1,-1,0,1,1,0,0,0,0,0
22.0,3.245,1,25,-1,-1,1,0,0,0,1,0,1,0,0,0,0
21.0,2.325,4,27,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0
19.0,2.96,1,18,0,0,0,0,1,0,1,0,1,0,0,0,0
28.0,3.165,3,15,-1,1,0,-1,-1,0,1,0,0,0,1,0,0
22.0,3.075,1,15,0,-1,0,-1,0,1,0,0,0,0,1,0,0
22.0,2.28,2,16,-1,-1,0,-1,0,1,0,0,0,1,0,0,0
19.0,2.88,0,16,0,-1,1,-1,1,0,1,0,1,0,0,0,0
20.0,3.005,3,25,0,0,-1,-1,-1,0,1,0,0,0,0,1,0
21.0,2.855,1,23,-1,-1,0,-1,-1,0,1,0,0,0,1,0,0
19.0,2.77,1,20,0,0,-1,-1,-1,1,0,0,0,0,0,0,1
20.0,3.515,2,19,1,-1,-1,0,0,0,1,0,0,0,1,0,0
18.0,3.0,4,20,0,0,0,-1,0,1,0,0,0,0,1,0,0
20.0,2.615,1,23,-1,-1,1,-1,-1,1,0,0,1,0,0,0,0
19.0,3.105,3,29,1,1,0,0,-1,0,1,0,0,0,0,1,0
24.0,2.825,5,17,-1,0,0,-1,-1,1,0,0,0,0,1,0,0
20.0,2.9251143268308284,4,23,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0
26.0,2.88,4,22,-1,-1,0,-1,-1,1,0,0,0,0,0,0,1
23.0,3.235,5,23,-1,1,1,-1,-1,1,0,0,0,0,0,1,0
20.0,2.87,1,18,0,0,-1,1,-1,1,0,0,0,0,1,0,0
20.0,3.2,4,20,-1,0,0,0,0,1,0,0,0,0,0,1,0
24.0,3.38,0,24,-1,-1,1,-1,0,0,1,0,0,0,1,0,0
21.0,2.905,0,23,-1,0,1,-1,-1,1,0,0,0,0,0,1,0
21.0,2.415,3,25,-1,1,0,1,0,1,0,0,0,0,0,1,0
24.0,3.035,3,21,-1,1,0,-1,0,1,0,0,0,0,0,0,1
19.0,2.9251143268308284,2,27,1,1,-1,0,1,1,0,0,0,0,1,0,0
19.0,2.625,4,25,0,0,0,0,-1,1,0,0,0,0,1,0,0
19.0,2.725,2,21,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
18.0,2.9251143268308284,4,20,0,-1,0,-1,1,1,0,0,0,0,0,1,0
19.0,3.05,2,20,1,-1,-1,0,0,0,1,0,0,0,1,0,0
18.0,2.87,2,20,-1,0,0,0,-1,0,1,0,0,0,1,0,0
23.0,2.83,4,24,-1,0,0,-1,1,1,0,0,0,0,1,0,0
21.0,2.345,3,27,-1,1,0,-1,0,1,0,0,0,0,1,0,0
22.0,3.285,5,15,-1,0,0,-1,1,1,0,0,1,0,0,0,0
25.0,2.82,5,22,-1,-1,-1,-1,-1,0,1,0,0,0,1,0,0
21.0,2.405,4,29,-1,0,-1,0,0,1,0,1,0,0,0,0,0
20.0,2.995,4,21,0,-1,-1,-1,-1,0,1,0,0,0,0,1,0
20.0,2.955,3,29,-1,0,0,-1,0,1,0,0,0,0,1,0,0
20.0,3.3,3,18,1,-1,-1,0,-1,0,1,0,1,0,0,0,0
20.0,3.51,3,20,0,-1,-1,-1,0,0,1,0,0,0,1,0,0
21.0,2.855,0,27,0,-1,1,-1,-1,0,1,0,0,0,0,0,1
18.0,2.855,3,17,-1,0,0,-1,-1,1,0,0,1,0,0,0,0
20.0,2.92,4,18,0,0,-1,0,-1,1,0,0,0,0,0,1,0
21.0,2.835,2,15,-1,-1,0,-1,0,1,0,0,0,1,0,0,0
22.0,2.9251143268308284,5,21,0,0,0,-1,1,1,0,0,0,0,0,1,0
22.0,2.625,1,29,0,1,-1,-1,0,0,1,0,0,0,0,1,0
22.0,2.765,3,15,0,1,-1,-1,0,1,0,0,1,0,0,0,0
21.0,2.805,0,15,0,0,1,-1,1,0,1,0,1,0,0,0,0
21.0,3.015,2,19,0,1,0,0,1,0,1,0,1,0,0,0,0
18.0,2.97,1,24,0,-1,0,-1,-1,0,1,0,1,0,0,0,0
23.0,2.985,5,27,-1,-1,1,-1,0,1,0,0,0,1,0,0,0
21.0,2.96,2,26,0,1,-1,0,0,0,1,0,0,0,0,1,0
22.0,2.9251143268308284,0,16,0,1,0,-1,-1,0,1,0,0,0,0,1,0
21.0,2.9251143268308284,5,24,-1,-1,0,-1,-1,0,1,0,1,0,0,0,0
24.0,2.92,1,20,0,1,0,1,-1,0,1,0,0,0,0,0,1
18.0,2.765,5,21,-1,-1,1,-1,0,0,1,0,0,0,1,0,0
25.0,2.99,3,28,0,0,-1,0,-1,1,0,0,0,0,0,1,0
20.0,2.44,2,24,-1,1,0,-1,0,1,0,0,1,0,0,0,0
18.0,3.125,0,23,0,-1,-1,0,-1,1,0,0,1,0,0,0,0
25.0,2.785,5,27,-1,-1,1,-1,0,0,1,0,0,0,0,1,0
23.0,3.305,2,23,0,1,0,-1,-1,0,1,0,1,0,0,0,0
24.0,3.045,5,25,-1,0,0,0,-1,1,0,0,1,0,0,0,0
18.0,3.1,3,18,1,0,0,0,0,0,1,0,0,0,0,1,0
19.0,3.305,0,19,1,0,0,1,-1,0,1,0,1,0,0,0,0
20.0,2.525,5,27,-1,-1,0,0,0,0,1,0,0,0,0,1,0
20.0,2.83,1,18,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
18.0,2.86,1,16,1,0,1,-1,0,0,1,0,1,0,0,0,0
18.0,2.945,2,19,1,0,0,-1,-1,0,1,0,0,0,1,0,0
23.0,3.17,3,18,-1,1,-1,0,0,0,1,1,0,0,0,0,0
28.0,2.775,5,15,-1,-1,-1,-1,1,1,0,0,0,0,0,1,0
22.0,3.005,4,21,-1,0,-1,-1,-1,0,1,0,0,0,1,0,0
19.0,3.335,3,23,1,-1,-1,1,-1,1,0,0,1,0,0,0,0
22.0,2.425,4,29,-1,0,1,1,-1,0,1,0,0,0,1,0,0
18.0,2.87,4,24,0,0,0,-1,0,1,0,0,0,1,0,0,0
18.0,2.415,5,25,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0
21.0,3.08,3,16,1,0,0,0,0,1,0,0,0,0,1,0,0
18.0,3.035,0,19,0,1,1,-1,-1,0,1,0,1,0,0,0,0
23.0,2.99,0,28,0,0,-1,1,-1,1,0,0,0,0,0,0,1
